M010152,40.8085408491,-73.938602012,500004
M010152,40.8085408491,-73.938602012,510001
M010152,40.8089041085,-73.9383372531,510002
M010152,40.8095241701,-73.9378815187,510003
M010152,40.810174412,-73.9374076854,510004
M010152,40.8104649623,-73.9371957237,510005
M010152,40.8104649623,-73.9371957237,520001
M010152,40.8119989186,-73.9360765641,520002
M010152,40.8120702511,-73.9360223078,520003
M010152,40.8121554534,-73.9362317523,520004
M010152,40.8122884722,-73.9365480825,520005
M010152,40.8122884722,-73.9365480825,530001
M010152,40.8127463359,-73.9376364701,530002
M010152,40.8131683065,-73.9373290055,530003
M010152,40.8131683065,-73.9373290055,540001
M010152,40.813421269,-73.9371445252,540002
M010152,40.8140413254,-73.9366887487,540003
M010152,40.8145044446,-73.9363458289,540004
M010152,40.8145044446,-73.9363458289,550001
M010152,40.8146668655,-73.9362257332,550002
M010152,40.8147848422,-73.9361425289,550003
M010152,40.8148287436,-73.9361171981,550004
M010152,40.8153253361,-73.9357554519,550005
M010152,40.8155603244,-73.936323504,550006
M010152,40.8155603244,-73.936323504,560001
M010152,40.8164549029,-73.9384856054,560002
M010152,40.8166170696,-73.9389153745,560003
M010152,40.8169613957,-73.9386599959,560004
M010152,40.8169613957,-73.9386599959,570001
M010152,40.8172316433,-73.9384595978,570002
M010152,40.8178544571,-73.9380182563,570003
M010152,40.8184772613,-73.9375624551,570004
M010152,40.8188155498,-73.9373142938,570005
M010152,40.8188155498,-73.9373142938,580001
M010152,40.8191082938,-73.9370994117,580002
M010152,40.8197393283,-73.9366435855,580003
M010152,40.8202414135,-73.9362854242,580004
M010152,40.8203072686,-73.9362528445,580005
M010152,40.8204362581,-73.9362310431,580006
M010152,40.8207386032,-73.936010361,580007
M010152,40.8207386032,-73.936010361,590001
M010152,40.8211056969,-73.9357426453,590002
M010152,40.8216571556,-73.9353338394,590003
M010152,40.8217477311,-73.9353337514,590004
M010152,40.8219266483,-73.9357566661,590005
M010152,40.8219266483,-73.9357566661,600001
M010152,40.8228269819,-73.9378846369,600002
M010152,40.8228269819,-73.9378846369,610001
M010152,40.8228937633,-73.9380424673,610002
M010152,40.8229679655,-73.9382194406,610003
M010152,40.8223451573,-73.9386716534,610004
M010152,40.8222709577,-73.9384982943,610005
M010152,40.8211551667,-73.9358592979,610006
ENDPOINTS
ENDBUS
NEWBUS
-73.99144,40.739002,M1,E VILLAGE 8 ST via 5 AV,25 Feb 17  03:43,25 Feb 17  03:43,1,MTA NYCT_3829
NEWROUTE
405284,"MALCOLM X BL/W 146 ST",40.821056,-73.935829,0
400088,"MALCOLM X BL/W 145 ST",40.820152,-73.936607,0
